COMNAME,SVSPP,SPECIES_ITIS,INDEX_TYPE,LENGTH,CALIBRATION_FACTOR,CALIBRATION_CV,STOCK,SEASON,SEX
HADDOCK,74,164744,NUMBER,79,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,79,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,80,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,80,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,80,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,80,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,81,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,81,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,81,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,81,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,82,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,82,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,82,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,82,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,83,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,83,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,83,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,83,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,84,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,84,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,84,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,84,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,85,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,85,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,85,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,85,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,86,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,86,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,86,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,86,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,87,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,87,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,87,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,87,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,88,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,88,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,88,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,88,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,89,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,89,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,89,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,89,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,90,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,90,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,90,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,90,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,91,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,91,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,91,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,91,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,92,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,92,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,92,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,92,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,93,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,93,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,93,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,93,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,94,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,94,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,94,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,94,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,95,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,95,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,95,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,95,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,96,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,96,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,96,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,96,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,97,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,97,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,97,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,97,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,98,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,98,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,98,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,98,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,99,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,99,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,99,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,99,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,100,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,100,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,100,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,100,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,101,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,101,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,101,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,101,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,102,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,102,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,102,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,102,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,103,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,103,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,103,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,103,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,104,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,104,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,104,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,104,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,105,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,105,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,105,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,105,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,106,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,106,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,106,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,106,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,107,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,107,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,107,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,107,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,108,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,108,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,108,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,108,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,109,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,109,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,109,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,109,1.163989794,0.061369649,GOM,SPRING,NONE
HADDOCK,74,164744,NUMBER,110,1.163989794,0.061369649,GBK,FALL,NONE
HADDOCK,74,164744,NUMBER,110,1.163989794,0.061369649,GOM,FALL,NONE
HADDOCK,74,164744,NUMBER,110,1.163989794,0.061369649,GBK,SPRING,NONE
HADDOCK,74,164744,NUMBER,110,1.163989794,0.061369649,GOM,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,1,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,1,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,1,0.00196869,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,1,0.00196869,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,2,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,2,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,2,0.006867776,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,2,0.006867776,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,3,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,3,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,3,0.02391827,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,3,0.02391827,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,4,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,4,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,4,0.082808557,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,4,0.082808557,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,5,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,5,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,5,0.280853834,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,5,0.280853834,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,6,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,6,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,6,0.890230157,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,6,0.890230157,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,7,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,7,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,7,2.34025166,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,7,2.34025166,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,8,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,8,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,8,4.34462182,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,8,4.34462182,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,9,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,9,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,9,5.682066102,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,9,5.682066102,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,10,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,10,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,10,6.141870448,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,10,6.141870448,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,11,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,11,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,11,6.194363052,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,11,6.194363052,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,12,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,12,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,12,6.116676407,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,12,6.116676407,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,13,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,13,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,13,6.003388618,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,13,6.003388618,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,14,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,14,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,14,5.882098903,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,14,5.882098903,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,15,8.887730704,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,15,8.887730704,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,15,5.760481344,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,15,5.760481344,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,16,8.887730702,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,16,8.887730702,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,16,5.640614813,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,16,5.640614813,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,17,8.887616518,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,17,8.887616518,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,17,5.523032652,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,17,5.523032652,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,18,6.156113376,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,18,6.156113376,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,18,5.407843788,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,18,5.407843788,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,19,4.712154241,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,19,4.712154241,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,19,5.295041316,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,19,5.295041316,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,20,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,20,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,20,5.184587276,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,20,5.184587276,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,21,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,21,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,21,5.076435934,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,21,5.076435934,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,22,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,22,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,22,4.970540158,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,22,4.970540158,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,23,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,23,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,23,4.86685315,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,23,4.86685315,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,24,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,24,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,24,4.765328912,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,24,4.765328912,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,25,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,25,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,25,4.665922355,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,25,4.665922355,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,26,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,26,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,26,4.568589318,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,26,4.568589318,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,27,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,27,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,27,4.473286556,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,27,4.473286556,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,28,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,28,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,28,4.379971726,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,28,4.379971726,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,29,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,29,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,29,4.288603365,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,29,4.288603365,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,30,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,30,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,30,4.199140878,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,30,4.199140878,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,31,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,31,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,31,4.111544514,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,31,4.111544514,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,32,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,32,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,32,4.025775352,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,32,4.025775352,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,33,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,33,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,33,3.941795282,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,33,3.941795282,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,34,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,34,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,34,3.859566988,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,34,3.859566988,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,35,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,35,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,35,3.779053934,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,35,3.779053934,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,36,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,36,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,36,3.700220344,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,36,3.700220344,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,37,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,37,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,37,3.62303119,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,37,3.62303119,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,38,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,38,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,38,3.547452173,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,38,3.547452173,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,39,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,39,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,39,3.473449709,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,39,3.473449709,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,40,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,40,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,40,3.400990915,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,40,3.400990915,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,41,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,41,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,41,3.330043593,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,41,3.330043593,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,42,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,42,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,42,3.260576219,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,42,3.260576219,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,43,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,43,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,43,3.192557923,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,43,3.192557923,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,44,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,44,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,44,3.12595848,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,44,3.12595848,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,45,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,45,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,45,3.060748296,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,45,3.060748296,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,46,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,46,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,46,2.996898394,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,46,2.996898394,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,47,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,47,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,47,2.934380401,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,47,2.934380401,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,48,4.712122333,,SOUTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,48,4.712122333,,NORTH,SPRING,NONE
SILVER HAKE,72,164791,NUMBER,48,2.873166535,,NORTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,48,2.873166535,,SOUTH,FALL,NONE
SILVER HAKE,72,164791,NUMBER,49,4.712122333,,SOUTH,SPRING,NONE
